set_id,price,brand,Betriebssystem,Speicherkapazitaet,Arbeitsspeicher,CPU-Taktfrequenz,Bilddiagonale,Aufloesung,Festplatte,Akkukapazitaet,Aufloesung Hauptkamera,SSD-Speicherkapazitaet,Grafik-Controller-Serie
9565790,815.93,Wortmann,Windows 10 Professional,240,8,2.3,38 cm (15"),1920x1080,240,unknown,unknown,240,NVIDIA GeForce GTX 900
2055913,188.19434,Medion,Windows 10 Home,64,2,1.3,28 cm (11"),unknown,64,unknown,unknown,unknown,unknown
7969755,644.5234,Lenovo,unknown,64,4,2.2,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
14458233,7211.5073,Apple,Apple iOS,128,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12609675,482.75333,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11483719,188.4622,MIMO,Windows XP Home,unknown,1,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12769585,56009.38,Huawei Technologies,Android,16,2,2,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12998144,199.39,Samsung,Android,16,2,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
11009204,95.404015,Hamlet,Android,16,1,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
6228576,647.0,Samsung,Android,16,unknown,1.5,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
15935742,188.19275,TrekStor,Windows 10 Home,32,2,1.4,28 cm (11"),unknown,unknown,unknown,unknown,unknown,unknown
6345309,1860.3368,Microsoft,unknown,512,8,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
16117922,831.8333,Acer,Windows 10 Home,256,8,2.5,36 cm (14"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 500
2485468,315.87,ALLNET,Android,unknown,unknown,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
2659629,81.73875,Lenovo,Android,8,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
6309687,404.45456,Samsung,Android,16,1.5,1.2,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
16079546,91.780075,Xoro,Android,8,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
6380514,179.14735,Medion,Android,32,2,1.8,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
4516385,917.0,Microsoft,unknown,128,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
11413862,371.97787,Samsung,Android,32,3,1.8,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
4588877,4311.3247,Xplore Technologies,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1987779,116.20532,Unbekannt,Android,16,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12951499,1371.1299,HP,Windows 8 Embedded,64,4,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
15466995,293.01782,Samsung,Android,8,1.5,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
16378509,233.96333,Forza Refurbished,unknown,16,unknown,1.4,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
3653769,943.6174,Apple,unknown,128,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
994683,774.23,Lenovo,Windows 10 Home,256,8,2.3,33 cm (13"),3200x1800,256,unknown,unknown,256,Intel HD Graphics 500
12140584,1875.0,Microsoft,Windows 10 Professional 64-Bit,512,16,2.2,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
22861,211.11418,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5912328,715.2783,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
825820,388.615,Apple,Windows XP Home,64,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
10821733,361.02106,Apple,MacOS X,128,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
16524327,832.6023,Asus,Windows 10 Home,512,8,2.5,33 cm (13"),1920x1080,512,unknown,unknown,512,Intel HD Graphics 600
14617366,408.75885,Huawei Technologies,Android,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9093000,7550.116,Asus,Android,64,4,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
1345786,526.9721,Samsung,Android,32,2,1.6,46 cm (18"),unknown,unknown,unknown,unknown,unknown,unknown
10479833,113.26953,Wortmann,Android,16,1,1.3,20 cm (8"),1280x800,16,unknown,unknown,unknown,unknown
15041971,1500.7073,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5721613,1543.1661,Unbekannt,Android,32,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
5337459,11632.76,Apple,unknown,32,4,2.3,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
16272176,2116.4133,Panasonic,Windows 7 Professional,128,4,1.1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
3656812,83.1827,Huawei Technologies,Android,8,1,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
6986008,356.76224,HP,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
10740668,2573.22,Panasonic,Windows 8.1,128,4,2.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
9623326,251.6446,Acer,Windows 10 Home,32,2,1.3,25 cm (10"),1280x800,unknown,unknown,unknown,unknown,unknown
6546271,197.46,Archos,Android,8,1,1.6,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
10086456,89.65271,TCL Communication,Android,8,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
2558962,134.55188,Asus,Android,16,2,1.1,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
623167,223.4502,Samsung,Android,16,2,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
7611262,614.2318,Apple,unknown,unknown,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
4980627,1093.7567,Microsoft,Windows 8.1,512,8,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
12368147,647.74,Apple,Apple iOS,64,1,1.3,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
1181363,622.413,Apple,unknown,32,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
16380812,247.54001,Apple,Apple iOS,16,0.5,1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
6849691,395.09174,Apple,unknown,64,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
3624384,250.24591,Huawei Technologies,Android,16,2,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
7970705,468.39,Apple,MacOS X,32,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
14862896,938.82635,Apple,unknown,128,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
8652889,640.43243,Apple,unknown,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
10739696,1115.8313,Fujitsu,Windows 10 Professional,256,8,2.4,unknown,unknown,unknown,unknown,unknown,unknown,unknown
10953130,157.62665,Asus,Android,16,2,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
15344086,147.95,Asus,Android,16,2,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
9224967,221.01997,Asus,Windows 10 Professional,64,2,1.4,25 cm (10"),1280x800,64,unknown,unknown,unknown,unknown
13536405,803.23126,Apple,unknown,256,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
16093807,552.35724,Lenovo,Windows 10 Home 64-Bit,1000,4,2.3,38 cm (15"),1920x1080,1000,unknown,unknown,unknown,NVIDIA GeForce GTX 900
8171249,163.5251,Acer,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6562395,435.76398,Apple,Apple iOS,64,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
1377390,177.16922,Asus,Android,16,2,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
10160043,898.9786,Apple,unknown,16,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
4814067,342.41223,HP,Android,16,1,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
6346612,1032.5405,Alcatel,Android,16,unknown,1.3,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
8568589,1082.758,Microsoft,Windows 10 Professional 64-Bit,256,8,2.4,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
9978740,878.5633,HP,Windows 8.1 Pro 64-Bit,64,4,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
14681538,3302.9011,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
16391582,235.8636,Samsung,Android,16,2,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
5116941,224.75385,Asus,Windows 10 Home,64,2,1.4,25 cm (10"),1280x800,64,unknown,unknown,64,unknown
4825530,120.80332,Samsung,Android,8,1.5,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
8289640,1547.7201,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14448022,523.4097,Apple,unknown,64,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
4833152,404.90665,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15135547,241.0525,Acer,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
10508032,109.44,Lenovo,Android,16,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
14032797,2967.7744,Apple,unknown,128,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
5909536,1225.6418,Getac,Android,16,1,1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
578015,76.48,Lenco,Android,4,0.5,1.3,13 cm (5"),unknown,unknown,unknown,unknown,unknown,unknown
3263496,96.57377,Point of View,Android,8,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
8615899,745.27,Colormetrics,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9173643,421.40884,Lenovo,Windows 10 Home,1000,4,2,36 cm (14"),1280x720,1000,unknown,unknown,unknown,AMD Radeon R5
10135093,489.09555,Acer,Windows 10 Home,unknown,8,2.3,36 cm (14"),1920x1080,128,unknown,unknown,128,Intel HD Graphics 500
11657493,874.2767,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8892516,419.87033,Apple,unknown,16,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
15325763,326.43222,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14097302,533.80566,Samsung,Android,32,2,1.6,46 cm (18"),unknown,unknown,unknown,unknown,unknown,unknown
15487850,559.49445,Apple,unknown,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
10616779,1101.0133,Samsung,Windows 10 Professional,128,4,2.2,30 cm (12"),unknown,128,unknown,unknown,unknown,unknown
12135160,55.552048,TrekStor,Windows 10 Home 32-Bit,16,1,1.8,18 cm (7"),1024x600,16,unknown,unknown,16,unknown
3477677,1069.9386,Lenovo,Windows 10 Home,512,8,2.5,33 cm (13"),3200x1800,512,unknown,unknown,512,Intel HD Graphics 500
339636,315.87662,Apple,MacOS X,32,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
7334438,2883.905,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11485509,361.02106,Apple,MacOS X,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
10734812,293.0217,Apple,unknown,32,unknown,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
9407668,385.91113,Samsung,Android,32,3,1.8,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3106605,695.25,Apple,Apple iOS,128,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
3136465,1741.1912,Acer,Android,16,1,1.3,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
12918873,810.26337,Archos,Android,8,1,1.6,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
16108167,772.1023,Apple,Apple iOS,32,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
8568549,562.7725,Microsoft,Windows 10 Home,128,4,1.6,25 cm (10"),1920x1280,128,unknown,unknown,128,unknown
7147301,11609.615,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8917537,2489.545,Xplore Technologies,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14483223,638.0631,HP,Windows 8,32,2,1.8,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
8836439,829.08746,Dell,Windows 8.1 Pro 64-Bit,256,8,2.4,33 cm (13"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 5000
12255873,329.51685,Huawei Technologies,Android,16,unknown,2,25 cm (10"),unknown,unknown,6000-6999 mAh,13,unknown,unknown
12258907,1070.7933,Lenovo,Windows 8.1,256,8,2.4,30 cm (12"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 5000
9450408,280.65833,Asus,Android,64,4,2.1,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
10451427,612.86005,Sony,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5795094,1662.4778,HP,Windows 10 Professional 64-Bit,256,8,2.4,33 cm (13"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 500
14150879,545.14,Microsoft,Windows 8 Pro 64-Bit,128,4,1.7,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
1464233,988.0766,Dell,Windows 10 Professional,256,16,2.7,33 cm (13"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 500
13278841,784.73,Dell,Windows 10 Professional,256,16,2.7,33 cm (13"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 600
7174923,422.59,Samsung,Android,16,3,1.9,25 cm (10"),unknown,unknown,8000-8999 mAh,8,unknown,unknown
7021309,2881.6821,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7168254,615.1052,Elo Touch Solutions,ohne Betriebssystem,32,2,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
8033991,352.00668,Lenovo,unknown,500,4,2,38 cm (15"),1366x768,500,unknown,unknown,unknown,Intel HD Graphics 500
12949162,96.51821,Huawei Technologies,Android,8,1,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
8752226,545.3645,Apple,unknown,128,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
12891261,519.9818,Samsung,Android,32,3,1.9,23 cm (9"),unknown,unknown,5000-5999 mAh,2.1,unknown,unknown
14415126,303.77,Cyrus,Android,8,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
1930007,1808.168,Panasonic,Windows 7 Professional,128,4,1.1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
12296337,1681.7671,HP,Windows 8 Embedded,64,4,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
2018072,602.1757,Fujitsu,Windows 8.1,64,4,1.6,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
10930479,602.87555,Lenovo,Windows 10 Home,128,8,2.3,36 cm (14"),1920x1080,128,unknown,unknown,128,Intel HD Graphics 500
6169265,1764.082,Acer,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
2158390,343.62964,Apple,unknown,32,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
5567319,173.61041,Acer,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7601075,152.09094,Acer,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
10434903,805.5407,Unbekannt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9089860,3016.5933,Apple,MacOS X,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
11618726,288.5459,HP,Windows 10 Professional 64-Bit,32,4,1.4,25 cm (10"),1280x800,32,unknown,unknown,32,Intel HD Graphics 400
7589672,630.93,HP,Windows 10 Home 64-Bit,1000,8,2.3,38 cm (15"),1366x768,1000,unknown,unknown,unknown,NVIDIA GeForce GTX 900
16193610,2235.608,Microsoft,Windows 10 Professional 64-Bit,1000,16,2.2,30 cm (12"),unknown,1000,unknown,unknown,unknown,unknown
15541027,3264.7727,Apple,Apple iOS,128,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15126639,247.81595,Telekom,Android,16,2,1.5,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
7495236,69.72,ACME,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
10443854,876.1913,Microsoft,unknown,128,8,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
231587,390.97238,Apple,unknown,32,unknown,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
14930634,584.80817,Apple,unknown,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
15970166,907.0044,Samsung,Android,32,3,1.8,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
1150223,286.18402,Acer,Windows 10 Professional,532,2,1.3,25 cm (10"),1280x800,unknown,unknown,unknown,32,unknown
11305936,319.4065,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
10030051,865.7213,Acer,Windows 10 Home 64-Bit,256,8,2.3,30 cm (12"),2160x1440,256,unknown,unknown,256,Intel HD Graphics 500
10840827,3661.489,Apple,Apple iOS,128,2,2.2,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
11384816,494.50668,HP,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1257507,923.912,Apple,unknown,256,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
10031375,676.8067,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2787149,15520.486,Archos,Android,64,2,1,33 cm (13"),1920x1080,64,unknown,unknown,unknown,unknown
13508371,104.18001,Lenco,Android,8,0.5,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
13921948,3436.0334,Panasonic,Windows 10 Professional,128,8,2.4,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12976747,1852.5741,HP,Windows 8.1,64,4,1.4,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6518284,195.44167,Apple,unknown,32,unknown,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
2645900,967.0,Samsung,Android,16,1,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
2877079,1564.6842,Logic Instrument,Android,32,1,1.5,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
10183672,2957.5557,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4511466,804.7416,HP,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
10287406,159.41385,Lenovo,Android,16,2,1.7,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12813838,79.86035,VTech,Android,8,1,1.2,13 cm (5"),unknown,unknown,unknown,unknown,unknown,unknown
4755501,165.52498,Samsung,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3861010,657.5949,Unbekannt,unknown,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
14955151,441.9329,Apple,Apple iOS,16,unknown,unknown,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
7868255,1340.0,Microsoft,Windows 10 Professional,256,8,2.4,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
6233140,353.41888,Apple,unknown,16,2,1.5,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
443926,968.6952,Asus,Windows 10 Home,256,8,1.2,30 cm (12"),2880x1920,256,unknown,unknown,256,Intel HD Graphics 600
11291678,2584.2957,Elo Touch Solutions,Windows 7 Embedded,32,2,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
6480811,258.61752,Asus,Windows 10 Home,32,2,1.4,25 cm (10"),1200x800,32,unknown,unknown,32,unknown
12947342,1513.356,Getac,Android,unknown,4,unknown,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
16315862,121.260796,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1956682,150.6115,Acer,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5329089,1164.21,Microsoft,Windows 10 Professional,256,8,1.9,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
347311,256.33304,Samsung,Android,16,2,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12222063,232.3272,Acer,Windows 10 Home,32,2,1.4,25 cm (10"),1280x800,32,unknown,unknown,32,unknown
5241222,1675.025,Microsoft,Windows 10 Professional,1000,8,unknown,33 cm (13"),unknown,unknown,unknown,unknown,unknown,unknown
5241225,1675.2833,Microsoft,Windows 10 Professional,1000,8,unknown,33 cm (13"),unknown,unknown,unknown,unknown,unknown,unknown
